business_date,account_number,account_currency,account_balance,client_rate,days_in_year,interest_revenue_usd,interest_expense_usd
20260406,9617613,JPY,-885217.83,3.89016,360,0.6217681516136999,0.0
20260406,7855563,USD,784666.31,6.22575,365,0.0,-133.8393501228082
20260406,5937027,EUR,666038.15,4.12676,360,0.0,-83.98437654120556
20260406,7432310,EUR,-722762.75,9.56703,360,211.28228342627085,0.0
20260406,2603262,USD,234097.43,2.96251,365,0.0,-19.000437735597263
20260406,3412828,USD,728772.63,8.62164,365,0.0,-172.14288377296438
20260406,8758892,EUR,258895.39,3.89204,360,0.0,-30.788731529587785
20260406,2523331,GBP,764664.56,1.80202,360,0.0,-47.845167722611116
20260406,9882673,JPY,420797.91,8.72151,360,0.0,-0.6626376575079624
20260406,9297969,JPY,-120396.28,7.5649,360,0.16444743946438886,0.0
20260406,6687062,JPY,914835.53,2.34957,360,0.0,-0.38809877098454576
20260406,4837587,GBP,845190.28,0.04021,360,0.0,-1.1800382346805556
20260406,2271952,JPY,-867457.42,6.37029,360,0.9977419342315748,0.0
20260406,3046899,USD,-678894.11,0.63643,365,11.837495299378084,0.0
20260406,8009235,USD,158439.66,0.95199,365,0.0,-4.132410189682191
20260406,5863142,EUR,237438.2,3.05056,360,0.0,-22.131983970311115
20260406,9746732,GBP,798937.03,8.97542,360,0.0,-248.9859513125903
20260406,4353704,GBP,-690028.2,5.70886,360,136.78036075875,0.0
20260406,4528429,EUR,-243244.07,4.95749,360,36.84633469563139,0.0
20260406,5028375,GBP,955394.95,0.12075,360,0.0,-4.0056923684895835
20260406,4154001,JPY,720246.6,3.64234,360,0.0,-0.47366637518849997
20260406,1835677,EUR,817124.32,8.95284,360,0.0,-223.53171185488003
20260406,1876538,JPY,-936795.35,4.51499,360,0.7636816845118679,0.0
20260406,4852648,JPY,-559883.27,5.81086,360,0.587420039973036,0.0
20260406,9677182,EUR,-73607.16,0.60288,360,1.35594203008,0.0
20260406,1582721,USD,747459.23,5.75682,365,0.0,-117.89008888900274
20260406,5506223,EUR,-107386.9,0.02323,360,0.07622381821388889,0.0
20260406,6286316,GBP,-678667.73,2.17277,360,51.20100290667013,0.0
20260406,9552618,JPY,226451.73,5.37938,360,0.0,-0.21994734437855834
20260406,8366390,JPY,787245.52,3.19701,360,0.0,-0.4544279638699667
20260406,2712705,GBP,-864013.74,7.41732,360,222.52313867975,0.0
20260406,2384515,EUR,-8738.34,3.18481,360,0.8503596632483336,0.0
20260406,6342699,USD,960292.86,2.97153,365,0.0,-78.1791518431726
20260406,6076001,GBP,-848394.2,0.0574,360,1.690896773611111,0.0
20260406,9173825,USD,-194531.49,6.63996,365,35.38852910521644,0.0
20260406,9303341,JPY,-562640.32,5.98335,360,0.6078355758713333,0.0
20260406,7528587,EUR,-765957.41,3.5421,360,82.90020878214168,0.0
20260406,8382811,EUR,447333.36,9.07956,360,0.0,-124.10414139816
20260406,7655811,JPY,-872624.08,7.26222,360,1.1442145083520665,0.0
20260406,5774704,GBP,828772.28,0.35656,360,0.0,-10.260661255444445
20260406,5040710,JPY,900889.02,5.65159,360,0.0,-0.9192905540978249
20260406,8309860,GBP,161911.51,1.67347,360,0.0,-9.408126897211806
20260406,9352500,JPY,240071.9,2.20129,360,0.0,-0.09541781035781943
20260406,2854713,USD,816614.93,9.18407,365,0.0,-205.47530630589318
20260406,2287282,EUR,144007.39,8.84039,360,0.0,-38.89971220917528
20260406,1941608,USD,-583522.42,7.07889,365,113.16961708804932,0.0
20260406,7780240,GBP,-282693.08,0.26829,360,2.633462723375,0.0
20260406,8309885,GBP,-21742.77,5.18747,360,3.9163183018020837,0.0
20260406,5236429,JPY,412835.94,0.29903,360,0.0,-0.022289643122175
20260406,2019649,USD,-68939.01,1.66798,365,3.1503805452000004,0.0
20260406,1430542,EUR,895152.81,8.36812,360,0.0,-228.8839096016367
20260406,9958432,GBP,193892.79,9.02082,360,0.0,-60.7316652044375
20260406,2151219,JPY,83034.33,8.4402,360,0.0,-0.12653809134525
20260406,4571950,EUR,551330.03,2.88035,360,0.0,-48.522938808376395
20260406,5572356,JPY,-588227.98,3.21211,360,0.34115123192904717,0.0
20260406,6489408,GBP,15703.39,8.57593,360,0.0,-4.6760824098159715
20260406,6462202,EUR,-965838.92,4.61732,360,136.26516939732892,0.0
20260406,5554342,JPY,-116858.21,1.90411,360,0.04017557668278194,0.0
20260406,7823132,GBP,-694006.43,7.34917,360,177.0962234431632,0.0
20260406,2834285,JPY,597571.14,7.42513,360,0.0,-0.8011328358850917
20260406,7233537,JPY,-244860.56,4.32647,360,0.19127728154585552,0.0
20260406,3071963,JPY,-63931.02,4.75571,360,0.05489564006409166,0.0
20260406,4880546,EUR,-935959.18,4.37099,360,125.00486216130612,0.0
20260406,2205159,EUR,-932992.66,0.2207,360,6.291739668561112,0.0
20260406,9414002,GBP,-476389.3,4.50206,360,74.46990319298612,0.0
20260406,6296149,JPY,399542.74,4.96254,360,0.0,-0.35799595522881666
20260406,7359431,EUR,509951.64,4.80599,360,0.0,-74.88624251544333
20260406,7808640,EUR,986643.85,3.88533,360,0.0,-117.13279568590418
20260406,2857478,JPY,566569.01,4.79886,360,0.0,-0.49090985654544167
20260406,8256963,GBP,291811.2,3.22841,360,0.0,-32.711326256666666
20260406,3844397,USD,402117.99,6.72624,365,0.0,-74.10252353582466
20260406,6447879,JPY,-198528.61,3.12929,360,0.11217078780319027,0.0
20260406,1598193,GBP,929779.28,9.08136,360,0.0,-293.182651466
20260406,8676834,USD,234592.02,2.87081,365,0.0,-18.45120868318356
20260406,9662680,GBP,-962126.64,0.09253,360,3.0911659027500002,0.0
20260406,9295854,USD,-303644.4,6.24387,365,51.94290848843836,0.0
20260406,6363998,USD,-717899.93,0.01205,365,0.2370053193561644,0.0
20260406,9567492,GBP,-528714.04,7.99359,360,146.74733552095836,0.0
20260406,2034576,EUR,131763.53,2.94157,360,0.0,-11.843078101008611
20260406,8205449,GBP,-120537.68,8.39056,360,35.117313760444446,0.0
20260406,3227370,USD,-98179.8,7.1903,365,19.34088262849315,0.0
20260406,7002870,JPY,-137694.27,0.94941,360,0.023603723881237496,0.0
20260406,9248815,USD,-600504.04,1.46275,365,24.065405055068496,0.0
20260406,2580585,USD,-786732.19,5.66816,365,122.17325835809315,0.0
20260406,8817325,GBP,-132435.02,8.44753,360,38.84544460071528,0.0
20260406,9252234,USD,-461735.16,5.27811,365,66.7695606944548,0.0
20260406,8245072,JPY,-382783.77,2.48778,360,0.171939770768025,0.0
20260406,8098728,EUR,-788031.25,5.47778,360,131.8980000746528,0.0
20260406,1656568,JPY,553928.44,3.70127,360,0.0,-0.3701819905908944
20260406,2264271,EUR,-876327.67,9.04304,360,242.14257750579117,0.0
20260406,9914867,JPY,404763.34,1.69466,360,0.0,-0.12384959920746111
20260406,7845539,EUR,264179.69,3.36801,360,0.0,-27.187106152460835
20260406,5850647,GBP,-909226.34,0.52236,360,16.491092741750002,0.0
20260406,6207285,EUR,657790.33,5.00923,360,0.0,-100.68126000612472
20260406,5861166,GBP,149444.43,1.27658,360,0.0,-6.624228140604166
20260406,9792178,JPY,439099.92,1.17201,360,0.0,-0.0929192147793
20260406,9648979,USD,172244.84,3.37817,365,0.0,-15.941708250487672
20260406,3295887,GBP,-513672.72,9.87266,360,176.08736513316663,0.0
20260406,7254770,EUR,-392437.25,4.07397,360,48.85153727002084,0.0
20260406,3514228,GBP,994602.5,4.77043,360,0.0,-164.74588903038196
20260406,3562556,GBP,614213.86,1.00916,360,0.0,-21.52222426936111
20260406,7334225,GBP,676627.03,9.58308,360,0.0,-225.1448249532084
20260406,5084003,GBP,-482048.14,7.04367,360,117.89541744006249,0.0
20260406,8392116,USD,564168.16,0.36051,365,0.0,-5.5722811879890415
20260406,3470429,GBP,-313740.26,7.54558,360,82.19973024481945,0.0
20260406,7994683,JPY,-341229.85,8.57,360,0.5280057998402777,0.0
20260406,6610558,GBP,-372307.9,1.73978,360,22.490758272986113,0.0
20260406,4085981,GBP,-782118.15,9.63591,360,261.68125356828125,0.0
20260406,8648397,USD,-792174.39,7.83228,365,169.98716798107398,0.0
20260406,5835553,JPY,385836.14,8.67003,360,0.0,-0.6039964141040917
20260406,6908504,USD,13158.82,5.22363,365,0.0,-1.8832001894958905
20260406,9404657,USD,621357.56,7.01829,365,0.0,-119.47582328143564
20260406,2781100,JPY,568614.82,6.35236,360,0.0,-0.6521749790788555
20260406,9849502,JPY,-313757.21,9.30047,360,0.5268772742437932,0.0
20260406,7320692,GBP,-732711.46,6.59988,360,167.90998995225,0.0
20260406,3866991,JPY,-443498.81,1.44692,360,0.11586381772427222,0.0
20260406,5143593,GBP,92499.47,0.16177,360,0.0,-0.5195708077048611
20260406,7980042,USD,601826.43,2.84173,365,0.0,-46.85556769654521
20260406,9569169,GBP,-108171.94,1.86443,360,7.0027434060486105,0.0
20260406,7962114,GBP,187866.05,2.69133,360,0.0,-17.555886678697913
20260406,3170068,JPY,107033.94,2.91906,360,0.0,-0.05641250566185
20260406,9873949,USD,-569736.22,7.24495,365,113.08795690654794,0.0
20260406,9844834,JPY,-121763.21,8.989,360,0.19762338098569449,0.0
20260406,8476747,USD,327352.97,4.80361,365,0.0,-43.08153425264931
20260406,6820214,EUR,-899868.1,8.28235,360,227.7312448288472,0.0
20260406,7679799,USD,202042.15,1.41553,365,0.0,-7.83552670108219
20260406,5628804,USD,798797.77,0.23696,365,0.0,-5.185838892580822
20260406,4611090,USD,828417.96,3.54598,365,0.0,-80.48091829591233
20260406,6589082,USD,702045.57,0.94774,365,0.0,-18.228949822241095
20260406,5542757,GBP,-560367.85,9.2034,360,179.072551065625,0.0
20260406,8876124,JPY,717887.11,3.43872,360,0.0,-0.44572174885679994
20260406,2761803,USD,-777539.23,1.4632,365,31.16973702290411,0.0
20260406,1180482,GBP,-354477.53,0.17753,360,2.1850831910034723,0.0
20260406,6659805,JPY,-205863.66,6.33122,360,0.23533035526454998,0.0
20260406,3980025,GBP,-587936.76,3.83444,360,78.27806354216666,0.0
20260406,5724580,USD,747751.35,4.61435,365,0.0,-94.53113539376713
20260406,2075940,JPY,472375.65,0.78946,360,0.0,-0.06733308122829167
20260406,2593912,USD,428510.62,3.72249,365,0.0,-43.70209583133698
20260406,7525436,EUR,854823.81,7.16128,360,0.0,-187.04988665234666
20260406,8685659,GBP,522141.4,4.28447,360,0.0,-77.67705430756943
20260406,3912780,USD,-144376.18,3.3477,365,13.241866788657534,0.0
20260406,8362759,JPY,-733972.79,6.97745,360,0.9246716634251596,0.0
20260406,5891831,JPY,656344.79,1.70072,360,0.0,-0.2015467117532556
20260406,9806708,GBP,427182.84,7.51541,360,0.0,-111.474103734875
20260406,1306456,EUR,211197.42,4.23607,360,0.0,-27.336437789815005
20260406,1130205,USD,490255.13,2.17708,365,0.0,-29.2417709156274
20260406,1402791,JPY,509995.82,7.00791,360,0.0,-0.6453064234745917
20260406,1505750,EUR,485365.06,3.22009,360,0.0,-47.75586371280389
20260406,9388189,JPY,-91838.28,6.54079,360,0.10845880201021667,0.0
20260406,3446356,GBP,68870.09,0.22015,360,0.0,-0.5264496636631945
20260406,9387930,JPY,606428.54,9.26116,360,0.0,-1.0140418414942112
20260406,7800320,EUR,858006.98,1.35282,360,0.0,-35.466719526443335
20260406,5091264,JPY,31673.03,8.03861,360,0.0,-0.04597073283260972
20260406,1721351,EUR,386070.18,3.0214,360,0.0,-35.64221350103333
20260406,7740591,GBP,14502.4,3.75132,360,0.0,-1.8889980266666668
20260406,9758817,GBP,-166196.38,4.03967,360,23.31175452759028,0.0
20260406,2638362,GBP,561536.28,4.5418,360,0.0,-88.5550512675
20260406,2093148,JPY,-704512.57,4.99065,360,0.6348289381543957,0.0
20260406,2539594,GBP,-110663.84,8.07776,360,31.03874792355555,0.0
20260406,8225735,GBP,176940.22,4.39694,360,0.0,-27.013733712736112
20260406,4181117,GBP,415814.62,4.61186,360,0.0,-66.58606990948611
20260406,5144486,EUR,768601.48,0.528,360,0.0,-12.400103877333333
20260406,1923680,GBP,-677327.73,1.62595,360,38.23961884005208,0.0
20260406,3669703,JPY,-171335.35,3.98312,360,0.12322000514994445,0.0
20260406,9790936,JPY,-545488.84,8.22748,360,0.8103330663500221,0.0
20260406,6461591,GBP,96558.68,2.08523,360,0.0,-6.991217232513889
20260406,6138841,JPY,-590981.83,9.74929,360,1.040298502641793,0.0
20260406,6675306,GBP,-520401.1,6.84011,360,123.5972488930903,0.0
20260406,1810701,GBP,-757256.03,5.69269,360,149.68138296599653,0.0
20260406,5522244,JPY,129974.9,7.17062,360,0.0,-0.16827788925963888
20260406,8215793,USD,601964.37,7.05207,365,0.0,-116.30396917112053
20260406,2464310,JPY,-749422.44,9.52666,360,1.2890750856840996,0.0
20260406,2923803,EUR,587049.35,1.17508,360,0.0,-21.078137367161112
20260406,8199404,EUR,930355.57,7.34441,360,0.0,-208.78344519583527
20260406,3235893,USD,-44243.81,9.39844,365,11.392405305654796,0.0
20260406,3460379,EUR,69766.98,6.24056,360,0.0,-13.303431310546667
20260406,3738565,JPY,524158.35,0.93226,360,0.0,-0.08822880866420833
20260406,7552434,JPY,502385.97,0.71869,360,0.0,-0.06519134786292916
20260406,8484363,EUR,-783839.06,4.50298,360,107.84924365107446,0.0
20260406,1035931,GBP,656630.69,4.29181,360,0.0,-97.85188061280903
20260406,1861062,EUR,-781358.71,1.48729,360,35.50882487154139,0.0
20260406,7446400,USD,132613.3,7.96058,365,0.0,-28.92270640312329
20260406,5318452,EUR,5364.39,9.31844,360,0.0,-1.5274033607433335
20260406,8634967,USD,654686.54,9.17879,365,0.0,-164.63644565716712
20260406,8348127,USD,-728706.3,5.21562,365,104.12753842208221,0.0
20260406,8539997,JPY,289760.55,3.74445,360,0.0,-0.19590167484468748
20260406,1995136,EUR,789823.52,7.62503,360,0.0,-184.01863439378224
20260406,4415967,GBP,104631.15,0.93301,360,0.0,-3.3896496271354173
20260406,4829330,USD,731908.97,5.24824,365,0.0,-105.23928582774795
20260406,9939229,EUR,766881.77,2.85293,360,0.0,-66.85127802485306
20260406,4552113,EUR,-494283.03,6.68071,360,100.89938165240086,0.0
20260406,4760091,JPY,759797.11,4.13515,360,0.0,-0.5672829896168681
20260406,7159711,GBP,364624.06,4.3123,360,0.0,-54.59612270618055
20260406,9869082,GBP,721043.13,2.01026,360,0.0,-50.329311198395835
20260406,1674276,EUR,-471266.96,5.43816,360,78.30854567536001,0.0
20260406,3223546,GBP,-242743.73,1.98963,360,16.76979887221875,0.0
20260406,4970265,USD,205616.1,6.83927,365,0.0,-38.52778148621918
20260406,3538562,JPY,507865.74,9.07431,360,0.0,-0.832095904455725
20260406,2632286,EUR,965284.87,9.05476,360,0.0,-267.06847534525895
20260406,9353017,GBP,-863225.24,5.33454,360,159.89269346491665,0.0
20260406,2589925,EUR,83405.85,3.62909,360,0.0,-9.248779716504169
20260406,9598354,GBP,96080.05,2.41138,360,0.0,-8.044635797534722
20260406,9644760,USD,811870.98,2.61176,365,0.0,-58.09348358150136
20260406,9601119,EUR,-528154.8,8.27616,360,133.56119423680005,0.0
20260406,5904464,JPY,-681440.18,7.58896,360,0.9337290206856445,0.0
20260406,9427820,GBP,-35128.31,9.60073,360,11.710327071746526,0.0
20260406,8407446,JPY,452098.5,4.04916,360,0.0,-0.33052845985249996
20260406,7582138,JPY,943883.23,3.61826,360,0.0,-0.6166360300713526
20260406,1245371,USD,143600.44,1.33756,365,0.0,-5.262306973326028
20260406,6126845,USD,451003.59,5.55815,365,0.0,-68.67796174680822
20260406,3879628,GBP,-443212.07,1.87848,360,28.908507265750004,0.0
20260406,7303146,EUR,352854.02,4.35485,360,0.0,-46.95247116379723
20260406,9661075,GBP,-514781.31,9.64671,360,172.42868093715623,0.0
20260406,1521819,GBP,-8845.49,9.36203,360,2.875407734190972,0.0
20260406,1669716,USD,-906871.25,1.44115,365,35.80650690239726,0.0
20260406,8416837,GBP,-352978.24,3.74278,360,45.872218649555556,0.0
20260406,2355572,GBP,563568.03,8.85156,360,0.0,-173.210285820375
20260406,7091862,EUR,-864335.08,1.47135,360,38.85870449871666,0.0
20260406,4478879,GBP,-362954.42,3.09681,360,39.0278082430625,0.0
20260406,3481264,EUR,-658602.98,0.91427,360,18.398751143807225,0.0
20260406,8860187,GBP,254939.89,9.37406,360,0.0,-82.9799244879653
20260406,6481418,USD,487549.48,4.06789,365,0.0,-54.336922032800004
20260406,3259754,GBP,-780167.21,2.81913,360,76.3678050946979,0.0
20260406,5021490,EUR,45965.36,2.29788,360,0.0,-3.2273658216800007
20260406,1999589,JPY,362923.28,5.51152,360,0.0,-0.36115785986684446
20260406,6742846,EUR,979784.03,3.03574,360,0.0,-90.88351467653946
20260406,3693339,GBP,-564298.51,2.40263,360,47.07640725976735,0.0
20260406,9629279,GBP,-852908.09,4.61779,360,136.75522392087154,0.0
20260406,6119887,GBP,-484216.32,7.45063,360,125.26793889866667,0.0
20260406,8318012,EUR,121467.94,5.36956,360,0.0,-19.929231419362225
20260406,7563048,EUR,266306.99,9.00647,360,0.0,-73.28706966243972
20260406,9841430,USD,-242665.48,0.05803,365,0.38580487135342467,0.0
20260406,6151985,GBP,-132155.25,6.11818,360,28.074639147395832,0.0
20260406,4264756,JPY,95823.61,7.33272,360,0.0,-0.12686694610763333
20260406,5028435,EUR,-688953.74,1.45166,360,30.55942346747889,0.0
20260406,8229137,EUR,923762.26,2.3658,360,0.0,-66.77723417163335
20260406,8655849,EUR,346376.57,7.58618,360,0.0,-80.29006968285721
20260406,6786599,EUR,42440.22,8.54903,360,0.0,-11.086249594035003
20260406,8145543,JPY,464065.14,0.7301,360,0.0,-0.061174742545583326
20260406,8196321,USD,-801975.18,4.18902,365,92.04082379516713,0.0
20260406,5163082,JPY,573249.33,2.09277,360,0.0,-0.21660870839546245
20260406,4373321,JPY,-614528.93,9.30022,360,1.0319209054130527,0.0
20260406,3583047,EUR,-839828.17,3.24174,360,83.18763969437168,0.0
20260406,2166830,EUR,769311.78,6.977,360,0.0,-164.00658661016666
20260406,8876551,GBP,405075.94,5.22784,360,0.0,-73.53028479755554
20260406,5667072,USD,-923359.44,5.48221,365,138.68631111129864,0.0
20260406,7108982,USD,863141.12,5.28477,365,0.0,-124.97266566417532
20260406,9571827,USD,996060.36,2.91045,365,0.0,-79.42421574690411
20260406,7275124,GBP,237062.59,6.81204,360,0.0,-56.07221686054166
20260406,1933679,USD,-707142.04,9.7479,365,188.85342169084933,0.0
20260406,7436661,JPY,32338.37,0.54253,360,0.0,-0.0031677634220736105
20260406,8716848,EUR,354833.86,5.41906,360,0.0,-58.754238197465554
20260406,5310619,JPY,-629819.21,4.96574,360,0.5646908301423639,0.0
20260406,2499624,JPY,-225348.36,2.76032,360,0.11231161952746667,0.0
20260406,9268284,USD,-782197.55,8.03217,365,172.12996425160276,0.0
20260406,6464984,EUR,161358.94,9.26503,360,0.0,-45.68041560708389
20260406,8144977,USD,-313058.88,9.88672,365,84.79795863215344,0.0
20260406,8342501,USD,-294596.64,0.73544,365,5.9358398060712325,0.0
20260406,3408363,EUR,-80148.2,7.61698,360,18.65377666887778,0.0
20260406,6815722,GBP,-494130.51,4.11926,360,70.67541821606248,0.0
20260406,6741391,GBP,233684.43,5.53557,360,0.0,-44.91585139496875
20260406,5907276,GBP,343284.73,9.29384,360,0.0,-110.77893593969443
20260406,9124480,EUR,-497846.3,4.66871,360,71.0202777555639,0.0
20260406,7653197,JPY,541028.92,0.12144,360,0.0,-0.011862960785866667
20260406,9353144,JPY,-892816.93,5.2465,360,0.8457518375303473,0.0
20260406,5003660,EUR,383579.17,9.41574,360,0.0,-110.35694187637166
20260406,3314117,USD,-130535.42,6.1481,365,21.987529197315066,0.0
20260406,6986821,USD,243509.67,6.73486,365,0.0,-44.93160372866302
20260406,9910456,EUR,-203998.82,9.69352,360,60.42259182808444,0.0
20260406,3360632,USD,-244474.23,7.29476,365,48.85974887766575,0.0
20260406,8289677,USD,-712547.69,7.23146,365,141.17151009116165,0.0
20260406,5490883,GBP,425640.53,7.30353,360,0.0,-107.9402215302396
20260406,5310817,EUR,-399779.36,4.86048,360,59.373098390613336,0.0
20260406,2901756,GBP,-139346.93,3.52245,360,17.04314561036458,0.0
20260406,7818512,JPY,516397.0,8.32692,360,0.0,-0.7763882582516666
20260406,8697449,JPY,-540067.46,1.42433,360,0.1388895237350472,0.0
20260406,9044988,JPY,-98476.17,6.97483,360,0.12401540392242083,0.0
20260406,2233181,JPY,-361611.27,6.54188,360,0.42712538826165,0.0
20260406,3320554,USD,430527.76,5.30056,365,0.0,-62.52159516563288
20260406,4919816,USD,925133.13,3.64448,365,0.0,-92.37340245540823
20260406,6708717,GBP,901102.79,4.67856,360,0.0,-146.38414823550002
20260406,7942230,EUR,-5908.42,6.67291,360,1.2046941775672224,0.0
20260406,4163939,USD,-661992.55,7.48996,365,135.8437731451507,0.0
20260406,9280205,EUR,932216.45,0.66607,360,0.0,-18.972598664906947
20260406,5414067,GBP,782302.07,4.00204,360,0.0,-108.70847834106942
20260406,2938000,JPY,-683002.83,1.31988,360,0.16276754275534996,0.0
20260406,5264351,USD,-453330.64,6.52867,365,81.0861958753096,0.0
20260406,7637592,JPY,-778022.12,7.49315,360,1.0526093587529721,0.0
20260406,1875122,GBP,912059.3,6.90841,360,0.0,-218.78054127475696
20260406,6075037,EUR,-858426.42,0.8667,360,22.733277667650007,0.0
20260406,9313016,USD,-211474.38,4.34703,365,25.18590339976439,0.0
20260406,4098906,EUR,675943.36,4.52252,360,0.0,-93.40733613649778
20260406,1898202,EUR,86156.24,6.33181,360,0.0,-16.668817672051116
20260406,2273471,JPY,32820.65,7.57423,360,0.0,-0.04488451352838194
20260406,6251412,USD,-233675.79,4.29278,365,27.482705693046572,0.0
20260406,4945051,GBP,-982257.93,9.16531,360,312.59369543084375,0.0
20260406,4441373,USD,-701422.02,1.74427,365,33.51970922809315,0.0
20260406,7044466,EUR,154818.03,4.17215,360,0.0,-19.736568006970835
20260406,6319562,JPY,604484.82,8.5559,360,0.0,-0.93381738512075
20260406,3679915,EUR,294065.1,8.2758,360,0.0,-74.36073194549999
20260406,9032795,EUR,519804.31,9.67831,360,0.0,-153.71972157410306
20260406,2571254,USD,-587191.19,0.92491,365,14.879424754599997,0.0
20260406,2027035,EUR,124824.34,7.80863,360,0.0,-29.78271651832278
20260406,5745881,USD,-258204.44,7.60842,365,53.82268014752876,0.0
20260406,3513477,USD,-331327.82,9.95534,365,90.36934519339178,0.0
20260406,6216415,EUR,-150776.37,4.99188,360,22.997869457310003,0.0
20260406,9169903,JPY,742716.2,8.01392,360,0.0,-1.0746789822715554
20260406,9281951,EUR,770097.41,9.93925,360,0.0,-233.87804862713196
20260406,2408972,JPY,576722.14,0.20465,360,0.0,-0.021310283574486114
20260406,6968486,EUR,-248233.79,7.32588,360,55.56622370093668,0.0
20260406,7005223,GBP,-951194.02,1.21869,360,40.2503694525625,0.0
20260406,8630571,GBP,-265814.18,7.17573,360,66.22954117539582,0.0
20260406,3700476,GBP,651132.12,3.82464,360,0.0,-86.470345536
20260406,6540182,EUR,-803844.38,0.71448,360,17.548994607906668,0.0
20260406,5261224,EUR,337044.22,7.81058,360,0.0,-80.43783133978778
20260406,4033196,JPY,717774.41,2.63547,360,0.0,-0.3415520557804875
20260406,7804795,GBP,-64212.08,0.62479,360,1.3930231063611114,0.0
20260406,9245952,USD,-915445.42,8.24273,365,206.7334089533315,0.0
20260406,9375366,GBP,6143.06,6.31069,360,0.0,-1.3460745594236114
20260406,3707277,GBP,385118.83,8.87988,360,0.0,-118.74336792154166
20260406,2320436,USD,312936.67,5.3262,365,0.0,-45.664747719287675
20260406,1926173,GBP,23851.04,5.44237,360,0.0,-4.507159186277779
20260406,5395183,GBP,205687.07,6.01681,360,0.0,-42.97152845995487
20260406,6192572,JPY,-446481.42,3.67257,360,0.29606313183947497,0.0
20260406,4891809,GBP,-575323.53,9.17126,360,183.2097804773542,0.0
20260406,5086618,USD,772914.12,3.53793,365,0.0,-74.91824801566027
20260406,1810584,USD,-422924.82,6.7211,365,77.8772604849863,0.0
20260406,9345339,GBP,384848.33,0.92507,360,0.0,-12.361515438649304
20260406,5141547,EUR,-632264.09,3.15011,360,60.85754377235807,0.0
20260406,1111036,GBP,-139896.74,2.20891,360,10.729837081715278,0.0
20260406,3758950,USD,-716495.89,7.81194,365,153.34857268292058,0.0
20260406,3765241,USD,-410860.15,5.38508,365,60.616843193479454,0.0
20260406,8759655,USD,-641343.76,3.69226,365,64.87692907664658,0.0
20260406,9090490,EUR,911567.21,2.29949,360,0.0,-64.04871255819971
20260406,2615575,EUR,-968323.21,1.92392,360,56.92427858893111,0.0
20260406,6369358,EUR,-304659.32,5.83484,360,54.31672848276889,0.0
20260406,8694773,GBP,258823.05,4.81342,360,0.0,-43.25777935177083
20260406,4132682,USD,756631.18,7.22631,365,0.0,-149.7986702012548
20260406,3197789,GBP,992967.09,9.72154,360,0.0,-335.1794890318958
20260406,2675554,GBP,217488.25,2.26352,360,0.0,-17.093368181944445
20260406,7369647,EUR,836207.41,4.4747,360,0.0,-114.33208409110279
20260406,5399271,GBP,897024.64,5.4693,360,0.0,-170.35058554
20260406,4290972,JPY,73912.73,5.72388,360,0.0,-0.07638720501251667
20260406,6705174,EUR,-768277.92,0.8323,360,19.53837455826667,0.0
20260406,9535209,EUR,3673.14,3.03185,360,0.0,-0.3402791794416667
20260406,8904601,USD,-32002.73,4.4285,365,3.882851775479452,0.0
20260406,9213140,JPY,96076.73,1.98126,360,0.0,-0.034369288431075
20260406,8090764,JPY,-294853.68,9.06682,360,0.4826945577454,0.0
20260406,4554041,JPY,337181.14,0.88271,360,0.0,-0.05373932129391943
20260406,8021108,USD,-70361.45,1.4895,365,2.871325473287671,0.0
20260406,5481325,GBP,142411.07,3.0476,360,0.0,-15.069860310138893
20260406,2980708,GBP,-396482.65,2.71221,360,37.33834056098958,0.0
20260406,7107429,USD,-119458.21,1.39415,365,4.562812697849316,0.0
20260406,8170725,GBP,426730.61,8.1701,360,0.0,-121.05665822086803
20260406,3418780,JPY,-785348.05,8.57153,360,1.2154339836557568,0.0
20260406,4005503,USD,602308.42,5.80282,365,0.0,-95.7558176916274
20260406,4723691,JPY,-153761.01,7.37521,360,0.20475356390704583,0.0
20260406,2405565,JPY,950274.22,6.78204,360,0.0,-1.1636440419876999
20260406,1610021,USD,62496.64,9.82543,365,0.0,-16.823461960416438
20260406,5206696,EUR,-886379.92,6.48049,360,175.51649523713556,0.0
20260406,1862416,USD,22331.66,2.68255,365,0.0,-1.6412546447397258
20260406,4140595,USD,58330.04,9.20633,365,0.0,-14.712482113786303
20260406,2638127,EUR,332749.94,3.99902,360,0.0,-40.65947309901889
20260406,7842841,EUR,-670711.84,1.73169,360,35.48920791196,0.0
20260406,2504316,JPY,-46637.82,9.14453,360,0.07700350380027499,0.0
20260406,1671755,EUR,-225847.34,2.40035,360,16.564553578497225,0.0
20260406,4207816,EUR,835024.77,8.21873,360,0.0,-209.69798446489753
20260406,6565634,JPY,-407868.9,5.25178,360,0.3867568126575833,0.0
20260406,2789001,JPY,-963615.01,3.56392,360,0.6200723400515222,0.0
20260406,3376554,JPY,-5428.29,7.1394,360,0.0069973824602499995,0.0
20260406,6466497,JPY,925588.64,9.28751,360,0.0,-1.552130260396155
20260406,8478407,USD,284871.68,5.09197,365,0.0,-39.74131639478355
20260406,3868083,JPY,201629.25,4.84892,360,0.0,-0.17652629635874997
20260406,3036266,USD,664596.27,1.36497,365,0.0,-24.853533442791786
20260406,9748070,JPY,-689701.13,0.00104,360,0.0001295105455222222,0.0
20260406,7249101,USD,-292550.18,5.43435,365,43.556714265287674,0.0
20260406,6264703,USD,-583342.73,5.80929,365,92.84402980716986,0.0
